"","address","lon","lat"
"294","192281, г.Санкт-Петербург, Купчинская улица, д. 15, к. 1, литера Г",30.383907,59.838658
"295","191002, г.Санкт-Петербург, улица Рубинштейна, д. 9/3, литера А",30.3447397,59.9303888
"296","191119, г.Санкт-Петербург, Коломенская улица, д. 35-37, литера А",30.35143,59.921697
"297","191186, г.Санкт-Петербург, Невский проспект, д. 20, литера А",30.3219437,59.9360843
"298","191014, г.Санкт-Петербург, Лиговский проспект, д. 17, литера А",30.36385,59.936384
"299","191028, г.Санкт-Петербург, Литейный проспект, д. 22, литера А",30.348975,59.943139
"300","193144, г.Санкт-Петербург, Мытнинская улица, д. 1/20, литера А",30.3785441,59.9348561
"301","г.Санкт-Петербург, проспект Стачек, д. 41, литера А",30.267563,59.88693
"302","191014, г.Санкт-Петербург, улица Жуковского, д. 28, литера А",30.359885,59.936102
"303","191014, г.Санкт-Петербург, улица Маяковского, д. 11, литера А",30.355134,59.9371163
"304","191014, г.Санкт-Петербург, улица Маяковского, д. 11, литера А",30.355134,59.9371163
"305","191011, г.Санкт-Петербург, набережная канала Грибоедова, д. 18-20, литера А",30.3265138,59.9344937
"306","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 20",30.3375562,59.9346057
"307","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 20",30.3375562,59.9346057
"308","г.Санкт-Петербург, Садовая улица, д. 28-30, к. 26",30.3291386,59.9313147
"309","191025, г.Санкт-Петербург, улица Маяковского, д. 1/96, литера А",30.3542375,59.9324235
"310","191025, г.Санкт-Петербург, Невский проспект, д. 88, литера А",30.3519384,59.932425
"311","191025, г.Санкт-Петербург, Невский проспект, д. 88, литера А",30.3519384,59.932425
"312","191040, г.Санкт-Петербург, Пушкинская улица, д. 15, литера А",30.3564498,59.9282701
"313","197198, г.Санкт-Петербург, Большой  проспект П.С., д. 28/1, литера А",30.2972023,59.9568047
"314","191186, г.Санкт-Петербург, Невский проспект, д. 6, литера А",30.31431,59.93701
"315","190000, г.Санкт-Петербург, Большая Морская улица, д. 47, литера А",30.3049556,59.9318464
"316","198005, г.Санкт-Петербург, набережная реки Фонтанки, д. 136, литера А",30.2981086,59.916603
"317","190068, г.Санкт-Петербург, Лермонтовский проспект, д. 30, литера А",30.2970717,59.9179024
"318","190068, г.Санкт-Петербург, Садовая улица, д. 67, литера А",30.3038582,59.9218515
"319","190121, г.Санкт-Петербург, проспект Римского-Корсакова, д. 59, литера А",30.2914476,59.9220138
"320","190000, г.Санкт-Петербург, Гороховая улица, д. 1, литера А",30.310072,59.93617
"321","192102, г.Санкт-Петербург, Стрельбищенская улица, д. 16, литера А",30.3594928,59.8866486
"322","192102, г.Санкт-Петербург, Стрельбищенская улица, д. 16, литера А",30.3594928,59.8866486
"323","192102, г.Санкт-Петербург, Стрельбищенская улица, д. 16, литера А",30.3594928,59.8866486
"324","196084, г.Санкт-Петербург, набережная Обводного канала, д. 82, литера Б",30.3240325,59.90945
"325","192029, г.Санкт-Петербург, улица Крупской, д. 13, литера А",30.433336,59.890667
"326","193171, г.Санкт-Петербург, проспект Обуховской Обороны, д. 131, литера В",30.442237,59.886649
"327","193171, г.Санкт-Петербург, улица Полярников, д. 15, литера А",30.435696,59.877526
"328","192212, г.Санкт-Петербург, Белградская улица, д. 30, литера А",30.3659422,59.857314
"329","192212, г.Санкт-Петербург, Белградская улица, д. 30, литера А",30.3659422,59.857314
"330","192212, г.Санкт-Петербург, Белградская улица, д. 30, литера А",30.3659422,59.857314
"331","192212, г.Санкт-Петербург, Белградская улица, д. 30, литера А",30.3659422,59.857314
"332","197183, г.Санкт-Петербург, Сестрорецкая улица, д. 2, литера А",30.293576,59.986678
"333","193171, г.Санкт-Петербург, переулок Матюшенко, д. 10, литера А",30.441649,59.876188
"334","191014, г.Санкт-Петербург, улица Жуковского, д. 10, литера А",30.352236,59.93612
"335","191023, г.Санкт-Петербург, Гороховая улица, д. 32, литера А",30.320883,59.929771
"336","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 17",30.3265151,59.9298431
"337","192286, г.Санкт-Петербург, Альпийский переулок, д. 30, литера А",30.3874004,59.8543826
"338","г.Санкт-Петербург, набережная Мартынова, д. 2, литера А",30.2635513,59.9740309
"339","191025, г.Санкт-Петербург, Невский проспект, д. 53, литера А",30.349453,59.932201
"340","191186, г.Санкт-Петербург, Большая Морская улица, д. 6, литера А",30.317968,59.937222
"341","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 18-19",30.3375562,59.9346057
"342","191186, г.Санкт-Петербург, Невский проспект, д. 11/2, литера А",30.3156225,59.9364316
